Country,City,State,Postal Code,Region,DATE_VALID_STD,DOY_STD,MIN_TEMPERATURE_AIR_2M_F,AVG_TEMPERATURE_AIR_2M_F,MAX_TEMPERATURE_AIR_2M_F,MIN_TEMPERATURE_WETBULB_2M_F,AVG_TEMPERATURE_WETBULB_2M_F,MAX_TEMPERATURE_WETBULB_2M_F,MIN_TEMPERATURE_DEWPOINT_2M_F,AVG_TEMPERATURE_DEWPOINT_2M_F,MAX_TEMPERATURE_DEWPOINT_2M_F,MIN_TEMPERATURE_FEELSLIKE_2M_F,AVG_TEMPERATURE_FEELSLIKE_2M_F,MAX_TEMPERATURE_FEELSLIKE_2M_F,MIN_TEMPERATURE_WINDCHILL_2M_F,AVG_TEMPERATURE_WINDCHILL_2M_F,MAX_TEMPERATURE_WINDCHILL_2M_F,MIN_TEMPERATURE_HEATINDEX_2M_F,AVG_TEMPERATURE_HEATINDEX_2M_F,MAX_TEMPERATURE_HEATINDEX_2M_F,MIN_HUMIDITY_RELATIVE_2M_PCT,AVG_HUMIDITY_RELATIVE_2M_PCT,MAX_HUMIDITY_RELATIVE_2M_PCT,MIN_HUMIDITY_SPECIFIC_2M_GPKG,AVG_HUMIDITY_SPECIFIC_2M_GPKG,MAX_HUMIDITY_SPECIFIC_2M_GPKG,MIN_PRESSURE_2M_MB,AVG_PRESSURE_2M_MB,MAX_PRESSURE_2M_MB,MIN_PRESSURE_TENDENCY_2M_MB,AVG_PRESSURE_TENDENCY_2M_MB,MAX_PRESSURE_TENDENCY_2M_MB,MIN_PRESSURE_MEAN_SEA_LEVEL_MB,AVG_PRESSURE_MEAN_SEA_LEVEL_MB,MAX_PRESSURE_MEAN_SEA_LEVEL_MB,MIN_WIND_SPEED_10M_MPH,AVG_WIND_SPEED_10M_MPH,MAX_WIND_SPEED_10M_MPH,AVG_WIND_DIRECTION_10M_DEG,MIN_WIND_SPEED_80M_MPH,AVG_WIND_SPEED_80M_MPH,MAX_WIND_SPEED_80M_MPH,AVG_WIND_DIRECTION_80M_DEG,MIN_WIND_SPEED_100M_MPH,AVG_WIND_SPEED_100M_MPH,MAX_WIND_SPEED_100M_MPH,AVG_WIND_DIRECTION_100M_DEG,TOT_PRECIPITATION_IN,TOT_SNOWFALL_IN,TOT_SNOWDEPTH_IN,MIN_CLOUD_COVER_TOT_PCT,AVG_CLOUD_COVER_TOT_PCT,MAX_CLOUD_COVER_TOT_PCT,MIN_RADIATION_SOLAR_TOTAL_WPM2,AVG_RADIATION_SOLAR_TOTAL_WPM2,MAX_RADIATION_SOLAR_TOTAL_WPM2,TOT_RADIATION_SOLAR_TOTAL_WPM2
United States,Hackensack,New Jersey,7601,East,30-09-2022,273,39.9,52.5,62.1,39.6,50.2,58.2,39.4,48.2,57.7,39.6,50.3,62.1,39.6,50.3,62.1,39.9,52.5,62.1,56,87,98,5.1,7.4,10.3,990.97,997.37,1002.02,-1.6,-0.4,0.8,998.42,1004.59,1009.05,1.5,10.3,21.3,219,2.5,15.9,32.9,224,2.6,17.3,35.9,225,0.44,0,0,11,80,100,0,93.3,471.3,2240.4
United States,Hackensack,New Jersey,7601,East,13-09-2022,256,56.5,60.9,65,54.5,57.6,62.5,51.6,55.2,61.9,55.2,60.5,65,55.2,60.5,65,56.5,60.9,65,62,82,94,8.2,9.4,11.8,999.11,1000.92,1002.08,-0.6,-0.1,0.8,1008.03,1010.11,1011.49,3.5,6.7,9.6,31,5.1,9.8,12.9,35,5.4,10.4,13.5,36,0.22,0,0,99,100,100,0,74.6,366.6,1791.1
United States,Hackensack,New Jersey,7601,East,13-09-2022,256,57,61.4,64.9,55.3,59.2,62.2,54.1,57.7,61.4,55.6,61.2,64.9,55.6,61.2,64.9,57,61.4,64.9,74,88,94,8.9,10.2,11.6,1000.92,1002.68,1003.97,-0.5,-0.1,0.7,1007.62,1009.81,1011.25,3.3,6.3,9.2,33,5.3,10.2,13.3,38,5.4,10.8,13.9,39,0.31,0,0,96,100,100,0,52.1,286.3,1250.1
United States,Hackensack,New Jersey,7601,East,26-09-2022,269,46.6,52.5,55.8,43.5,49.1,52.6,40,45.9,51.7,41.7,48.6,52,41.7,48.6,52,46.6,52.5,55.8,69,79,93,5.3,6.7,8.3,991.44,993.56,998.99,-2,-0.3,0.6,1000.38,1002.72,1007.88,8.7,12.1,15.4,292,14.4,18,20.6,295,16,19.5,22,296,0.11,0,0,59,89,100,0,66.2,333.7,1589.6
United States,Hackensack,New Jersey,7601,East,26-09-2022,269,46.5,52.4,56.4,44,49.2,52.9,41.4,46.3,52.2,41.8,48.7,53,41.8,48.7,53,46.5,52.4,56.4,67,80,94,5.6,6.8,8.4,993.36,995.59,1001.49,-2,-0.3,0.5,1000.13,1002.65,1008.39,7,11.2,15,289,12.5,17.1,19.8,292,14,18.6,21.2,293,0.12,0,0,55,89,100,0,68.8,329.7,1650.8
United States,Cincinnati,Ohio,45231,East,21-09-2022,264,46.3,56.4,66.3,45.1,51.2,55.4,43.4,46.3,49.2,46,56,66.3,46,56,66.3,46.3,56.4,66.3,44,72,96,5.9,6.6,7.4,1014.07,1015.61,1017.15,-0.7,-0.1,0.2,1023.17,1024.95,1026.42,0.9,3.7,6.4,178,1.2,5.6,10.4,182,1.3,6.1,11.6,183,0,0,0,13,65,99,0,124.1,461,2978.5
United States,Cincinnati,Ohio,45231,East,21-09-2022,264,44,54.7,65.7,43.2,50.4,55.6,42.4,46.4,49,44,54.4,65.7,44,54.4,65.7,44,54.7,65.7,48,76,95,5.7,6.6,7.3,1016.26,1017.83,1019.25,-0.6,-0.1,0.2,1023.27,1025.06,1026.4,0.4,2.8,5.6,167,0.8,4.4,8.7,168,0.9,4.8,9.6,168,0,0,0,12,56,100,0,104.6,431.7,2510.2
United States,Cincinnati,Ohio,45231,East,05-10-2022,278,49.7,57.8,61.9,46.4,54.4,59,42.5,51.7,57.2,45.7,55.9,61.9,45.7,55.9,61.9,49.7,57.8,61.9,71,80,86,5.7,8.3,10,998.26,1002.92,1013.2,-0.8,0.4,1.9,1007.25,1012.04,1022.07,10,15.9,19.8,224,18,24.1,27.2,230,20,25.7,29,230,0.04,0,0,0,73,100,0,23.2,129.8,557.3
United States,Jefferson City,Missouri,65109,Central,05-10-2022,278,49.6,57.8,62.6,46.5,54.7,59.5,42.8,52.3,58,45.9,55.9,62.6,45.9,55.9,62.6,49.6,57.8,62.6,73,82,88,5.8,8.5,10.3,1000.75,1005.56,1015.46,-0.8,0.4,1.9,1008.19,1012.68,1022.33,8.9,14.1,17.8,224,16.7,23.5,27.2,230,18.9,25.2,28.7,231,0.04,0,0,1,74,100,0,22.1,123.7,530.6
United States,Los Angeles,California,90004,West,09-10-2022,282,42.8,51.7,62.7,41.6,47.1,53.3,36.5,42.2,46.2,38.6,49.3,62.7,38.6,49.3,62.7,42.8,51.7,62.7,39,73,94,4.6,5.7,6.6,1001.53,1006.98,1013.58,-1.2,-0.5,0,1010.53,1016.25,1022.62,4.6,8.2,13.1,165,8.9,13.5,17.6,170,9.9,14.5,18,170,0,0,0,4,52,100,0,143.3,522.6,3438.3
United States,Burlington,North Carolina,27217,South,09-10-2022,282,43,51.6,62.3,42,47.4,53.1,38.1,42.9,46.9,39.7,49.6,62.3,39.7,49.6,62.3,43,51.6,62.3,41,75,95,4.9,5.8,6.8,1003.71,1009.33,1015.8,-1.1,-0.5,0,1010.74,1016.56,1022.8,3.7,7.1,11.7,163,8.2,12.5,15.9,168,9.2,13.6,16.5,169,0,0,0,2,40,100,0,144.7,528.8,3473.5
United States,Burlington,North Carolina,27217,South,22-10-2022,295,52.2,57.1,62.5,51.1,55.1,57.5,50.2,53.6,56.1,48.8,55.3,62.5,48.8,55.3,62.5,52.2,57.1,62.5,70,89,99,7.8,8.8,9.6,993.65,999.45,1001.27,-0.8,0.3,1.2,1002.62,1008.42,1010.08,6.7,8.8,11.3,197,10.3,13.3,16.2,203,10.9,14.2,17.5,204,0.04,0,0,38,81,97,0,84.7,396,2031.3
United States,Saint Peters,Missouri,63376,Central,22-10-2022,295,52.7,57.5,62.8,51.8,55.7,58.3,51.1,54.4,56.6,49.8,56.1,62.8,49.8,56.1,62.8,52.7,57.5,62.8,72,90,99,8,9.1,9.8,995.97,1001.83,1003.58,-0.9,0.3,1.2,1003.21,1008.8,1010.41,5.5,7.9,10,198,9.7,12.8,15.4,203,10.4,13.7,16.5,205,0.08,0,0,31,80,99,0,87.4,404.6,2098.1
United States,New York City,New York,10035,East,21-10-2022,294,52.2,57.8,61.2,51.9,56.5,58.9,51.6,55.7,57.8,50,55.8,61.2,50,55.8,61.2,52.2,57.8,61.2,87,93,98,8.2,9.5,10.3,993.27,994.52,996.58,-1,-0.1,0.6,1000.42,1001.45,1003.24,6.6,12.2,15.8,178,11.5,19.8,24.7,183,12.8,21.7,27,185,0.32,0,0,41,76,97,0,46.9,222.7,1126.5
United States,New York City,New York,10035,East,21-10-2022,294,50.8,57.3,60.9,50.3,56,58.4,49.9,55.2,57.2,47.9,54.9,60.9,47.9,54.9,60.9,50.8,57.3,60.9,86,93,98,7.7,9.4,10.1,990.48,991.85,994.38,-1.1,-0.1,0.8,999.57,1000.85,1003.12,7.5,13.1,16.5,174,12.7,20.5,26,180,14.1,22.4,28.7,181,0.26,0,0,71,90,100,0,40.1,197.7,961.9
United States,Chicago,Illinois,60610,Central,06-09-2022,249,57.5,62.7,69.1,57.2,60.9,63.6,57,59.9,62.1,56.4,62.4,69.1,56.4,62.4,69.1,57.5,62.7,69.1,72,91,99,9.9,11,11.9,1002.86,1004.44,1005.44,-0.5,-0.1,0.3,1010.01,1011.76,1012.81,1.3,7.6,13.4,186,3.9,13.4,22.1,190,4.7,14.3,23.2,191,0.25,0,0,60,94,100,0,117.9,535.4,2829.7
United States,Chicago,Illinois,60610,Central,06-09-2022,249,57.1,62.4,69.9,56.8,60.1,62.6,56.5,58.7,60.7,55.5,62.1,69.9,55.5,62.1,69.9,57.1,62.4,69.9,64,88,99,9.8,10.6,11.3,1000.32,1002.06,1003.46,-0.5,-0.2,0.3,1009.46,1011.37,1012.73,1.6,8.2,13.8,182,3.9,13,20.9,186,4.3,13.9,22,187,0.14,0,0,59,93,100,0,126.3,582.1,3030.9
United States,Rockford,Illinois,61107,Central,11-10-2022,284,38,46.9,59.7,37,42.7,50.3,32.5,37.3,40.9,35.7,45.9,59.7,35.7,45.9,59.7,38,46.9,59.7,40,72,93,3.9,4.7,5.4,1014.5,1016.46,1018.46,-0.7,-0.1,0.4,1023.57,1025.89,1027.91,0.3,2.5,4.8,275,0.4,3.7,7.8,316,0.4,4.1,8.7,321,0,0,0,0,33,78,0,136,514.2,3262.8
United States,Miami,Florida,33142,South,11-10-2022,284,37.6,46.6,60,36.9,42.6,50.5,34.7,37.7,41.1,35.2,45.9,60,35.2,45.9,60,37.6,46.6,60,41,74,94,4.2,4.7,5.4,1016.67,1018.59,1020.61,-0.7,-0.1,0.5,1023.71,1025.89,1027.87,0.3,2.1,4.5,355,0.3,3.3,8.1,6,0.3,3.7,9.1,8,0,0,0,0,34,86,0,138.3,515.6,3320.6
United States,Miami,Florida,33142,South,05-11-2022,309,38.8,48.4,54.9,38.2,47.5,54.4,37.5,46.6,54.1,34.7,44.4,51.6,34.7,44.4,51.6,38.8,48.4,54.9,90,94,97,4.7,6.9,8.9,1001.59,1005.7,1009.15,-0.8,-0.3,0.1,1009.12,1012.97,1016.27,4.8,10.1,14.8,207,8.2,16.4,24.3,213,8.5,17.5,25.8,215,0.1,0,0,14,75,100,0,26.6,164.9,637.9
United States,San Francisco,California,94109,West,05-11-2022,309,39.3,48.7,54.8,38.7,47.7,54.3,38,46.7,53.9,34.7,44.4,51.5,34.7,44.4,51.5,39.3,48.7,54.8,87,93,97,4.8,6.9,8.9,998.96,1003.11,1006.88,-0.8,-0.3,0,1008.64,1012.45,1016.05,5.4,11.3,16.9,207,9.1,16.9,25.2,212,9.5,18,26.7,213,0.11,0,0,19,78,100,0,25.4,207.7,611.2
United States,San Francisco,California,94109,West,25-02-2022,56,35.2,39.6,48.3,33.7,37.3,43.2,31.4,34.1,38.5,25,32.9,43.5,25,32.9,43.5,35.2,39.6,48.3,63,81,91,3.7,4.1,4.9,1007.62,1016.09,1021.72,0,0.6,1.3,1017.13,1025.87,1031.37,3.8,11.9,18.5,279,5.3,17.4,30,283,5.6,18.5,31.6,283,0,0,0,0,18,98,0,128.4,486.2,3079.7
United States,Philadelphia,Pennsylvania,19134,East,25-02-2022,56,34.5,39.3,48.4,33.4,37.2,43.3,31.4,34.3,38.8,25.1,33.1,43.5,25.1,33.1,43.5,34.5,39.3,48.4,64,83,92,3.7,4.1,4.9,1010.22,1018.38,1024.07,0,0.6,1.2,1017.43,1025.96,1031.55,3.4,10.8,16.8,280,4.3,16.3,28.6,284,4.5,17.6,30.7,285,0,0,0,0,12,68,0,128.4,485.9,3081.2
United States,Philadelphia,Pennsylvania,19134,East,04-03-2022,63,39.3,42.7,45.3,38.9,42.3,44.8,38.3,41.7,44.3,32.9,38.7,44.5,32.9,38.7,44.5,39.3,42.7,45.3,93,96,99,4.8,5.6,6.1,1008.53,1011.4,1013.63,-0.3,0.2,0.6,1016.17,1018.89,1021.04,0.8,7,10.1,330,1.6,10.6,15.4,333,1.7,11.3,16.8,334,0.22,0,0,91,98,100,0,16.2,56.3,387.9
United States,Philadelphia,Pennsylvania,19134,East,04-03-2022,63,38.4,42,45.1,38,41.5,44.7,37.4,40.9,44.3,31.5,37.3,43.9,31.5,37.3,43.9,38.4,42,45.1,93,96,98,4.7,5.4,6.1,1006.35,1009.52,1011.87,-0.3,0.2,0.7,1016.17,1019.08,1021.41,2.1,7.8,10.9,329,3.4,11.7,15.6,332,3.6,12.3,16.6,332,0.21,0,0,62,92,100,0,24.9,84.2,596.8
United States,New York City,New York,10009,East,09-01-2022,9,34.1,38.4,43.1,33.5,37.2,41.1,32.3,35.6,38.9,25.9,31.8,38.2,25.9,31.8,38.2,34.1,38.4,43.1,82,90,95,3.9,4.5,5,988.42,993.48,1000.16,0.1,0.5,1.1,998.12,1002.92,1009.68,6.1,10,16,265,8.9,15,25.2,271,9.6,16.3,27.5,273,0,0,0,0,39,100,0,39,234.4,936
United States,New York City,New York,10009,East,09-01-2022,9,33.6,37.9,43,33.1,36.8,41.1,32.4,35.5,39.1,26.2,31.9,38.7,26.2,31.9,38.7,33.6,37.9,43,83,91,96,3.9,4.4,5.1,990.7,995.82,1002.39,0.1,0.5,1,998.18,1003.06,1009.76,5,8.5,13.2,263,8.1,13.5,22.6,272,8.8,14.8,25.1,274,0,0,0,0,35,100,0,42.9,238.3,1029.1
United States,New York City,New York,10009,East,18-02-2022,49,36,44.1,52,34,41.9,51.2,31,39.1,50.5,26,35.2,46.2,26,35.2,46.2,36,44.1,52,70,82,95,3.7,5.3,7.9,979.87,990.05,1001.44,-2.6,0.1,3.7,987.58,997.4,1008.49,11.2,24.1,37.9,238,17.2,36.6,53.9,242,18.7,39,55.6,243,0.22,0,0,0,65,100,0,53.9,441,1294.4
United States,New York City,New York,10009,East,18-02-2022,49,35.9,43.6,52,33.7,41.3,51.1,30,38.4,50.4,25.3,34.2,46.2,25.3,34.2,46.2,35.9,43.6,52,71,82,96,3.5,5.2,7.9,976.97,987.17,998.95,-2.7,0.1,3.7,986.68,996.67,1008.22,12.2,25.7,40.4,239,17.9,37.4,53.3,243,19.4,39.6,55.3,243,0.22,0,0,0,66,100,0,50,418.5,1199.2
United States,San Diego,California,92037,West,07-03-2022,66,32.3,37.8,43.8,30.2,35.6,39.6,26.2,32.1,36,24.5,31,37,24.5,31,37,32.3,37.8,43.8,64,80,93,3,3.8,4.4,1010.64,1015.83,1020.6,-1,-0.4,0,1018.11,1023.62,1028.28,7.2,10.2,15,82,11.4,16.2,20.4,89,12.5,17.6,22.5,90,0,0,0,0,45,99,0,121,553.6,2903.3
United States,San Diego,California,92037,West,07-03-2022,66,31.8,37,43.5,29.8,34.9,39.6,26,31.7,35.3,23.3,29.6,36.7,23.3,29.6,36.7,31.8,37,43.5,65,81,95,3,3.7,4.3,1008.47,1013.81,1018.77,-1,-0.4,0,1018.05,1023.7,1028.6,8.4,11.1,15.6,82,12.8,16.8,21.7,88,13.9,17.9,23.2,89,0,0,0,0,41,98,0,103.5,530.8,2483.3
United States,Philadelphia,Pennsylvania,19143,East,07-02-2022,38,35.2,42.7,48.6,34.3,40.8,47.3,32.3,38.4,46.1,27.3,36.1,42.8,27.3,36.1,42.8,35.2,42.7,48.6,68,85,94,3.8,4.9,6.5,1008.74,1015.3,1017.74,-0.8,0.4,1.8,1018.74,1025.04,1027.72,9.3,12.8,15.7,254,11.7,18.6,23.5,259,12.3,19.9,25.5,260,0,0,0,0,39,99,0,77.8,365.7,1868.7
United States,Houston,Texas,77095,Central,07-02-2022,38,35.2,42.6,48.8,34.4,40.7,47.5,32.7,38.4,46.3,27.5,36.3,43.2,27.5,36.3,43.2,35.2,42.6,48.8,67,85,95,3.9,4.9,6.5,1010.88,1017.66,1020.19,-0.8,0.4,1.9,1018.64,1025.36,1028.12,8.6,11.9,14.9,254,11,17.6,22.6,260,11.5,19,24.5,261,0,0,0,0,34,98,0,84,369,2017.1
United States,Toledo,Ohio,43615,East,19-03-2022,78,40.5,47.1,54.5,37.1,43.2,48.4,31.7,38.4,42.4,33.8,41.1,49.9,33.8,41.1,49.9,40.5,47.1,54.5,59,73,92,3.7,4.8,5.6,1024.38,1028.7,1033.45,-0.9,-0.4,0.1,1031.87,1036.27,1040.91,11.1,14.4,18.1,83,18.2,20.9,23,87,19.9,22.4,24.4,87,0,0,0,0,3,15,0,191.6,643.4,4598.9
United States,Toledo,Ohio,43615,East,19-03-2022,78,40.7,46.7,54.6,37.3,43,48.3,31.9,38.5,42.3,33.3,40.4,49.9,33.3,40.4,49.9,40.7,46.7,54.6,57,74,95,3.7,4.9,5.6,1022.41,1026.75,1031.7,-0.9,-0.4,0,1032.09,1036.46,1041.18,12.4,15.3,18.7,84,18.4,21.4,23.4,88,20,22.9,25.4,88,0,0,0,0,5,21,0,191.9,644.3,4605.3
United States,Toledo,Ohio,43615,East,01-04-2022,91,29.9,37,45.7,28.9,33.4,38.7,25.1,26.9,29.6,19.7,28.3,38.4,19.7,28.3,38.4,29.9,37,45.7,44,69,97,2.9,3.1,3.4,1003.5,1007.67,1011.34,-0.2,0.3,0.8,1012.94,1017.21,1020.97,7.5,15.1,20.6,360,12.9,22.5,28.1,4,14,23.5,28.8,4,0,0,0,0,22,97,0,222.4,684.1,5337.5
United States,Toledo,Ohio,43615,East,01-04-2022,91,30,37,45.6,29.3,33.4,38.8,24.6,26.6,29.2,20.9,28.4,38.1,20.9,28.4,38.1,30,37,45.6,46,67,97,2.8,3,3.4,1004.58,1009.09,1013.18,-0.3,0.3,0.8,1011.76,1016.48,1020.57,7.4,15,21.6,360,13,23.4,30.3,4,14.4,24.7,31.1,4,0,0,0,1,42,99,0,208.8,674.2,5009.7
United States,Toledo,Ohio,43615,East,31-03-2022,90,31.8,36.3,43.5,30.3,33,36.9,23.4,26.6,29.8,21.5,26.8,34.5,21.5,26.8,34.5,31.8,36.3,43.5,45,70,90,2.7,3.1,3.5,997.05,1000.33,1004.03,-0.2,0.3,0.8,1006.63,1009.88,1013.62,11.7,16.7,23.3,5,16.8,22.9,29.3,7,18.1,24.1,30.3,8,0,0,0,2,59,100,0,197,656,4726.4
United States,Toledo,Ohio,43615,East,31-03-2022,90,31.8,36.5,43.5,30,33.1,37.1,24,26.8,30.2,21.9,27.2,34.8,21.9,27.2,34.8,31.8,36.5,43.5,46,69,90,2.7,3.1,3.6,998.55,1001.7,1005.38,-0.4,0.3,0.8,1005.93,1009.01,1012.63,11.3,15.9,22.3,3,17.3,23,29.6,5,18.6,24.3,30.5,6,0,0,0,1,60,100,0,178.6,595.3,4286.3
United States,San Francisco,California,94122,West,20-01-2022,20,30.9,34.1,39.9,29.3,32.6,36.8,26.2,30.3,33.4,22.7,26.2,32.1,22.7,26.2,32.1,30.9,34.1,39.9,73,86,97,2.9,3.5,3.9,1023.32,1028.06,1031.69,-0.3,0.4,1.3,1031.39,1035.71,1039.37,8.5,10.4,14,335,13.5,15.2,17.4,341,14.8,16.3,18.2,342,0,0,0,0,3,7,0,60.1,285.3,1441.7
United States,Brownsville,Texas,78521,Central,20-01-2022,20,30.8,34.1,39.5,29.3,32.6,36.3,26.3,30,33.4,22.7,26.1,31.9,22.7,26.1,31.9,30.8,34.1,39.5,71,85,96,2.9,3.4,3.9,1021.37,1026.2,1029.8,-0.4,0.4,1.3,1031.61,1036.03,1039.68,8.7,10.7,13.9,338,13,15.1,17,343,14.2,16.2,17.8,344,0,0,0,0,6,21,0,59.5,286.2,1426.5
United States,Philadelphia,Pennsylvania,19143,East,13-02-2022,44,42.7,45.1,48.7,41.3,44,47.8,39.7,42.7,47.1,33.9,37.1,42.1,33.9,37.1,42.1,42.7,45.1,48.7,87,91,95,5.2,5.9,7,981.28,990.27,1002.27,-1.8,-0.9,0.2,990.45,999.61,1011.7,12,20.9,27.2,192,18,29.7,40.4,196,18.8,31.3,41.9,197,0.51,0,0,100,100,100,0,12.1,65.4,290.6
United States,Los Angeles,California,90008,West,13-02-2022,44,42.7,45.1,49.1,41.2,43.9,48.2,39.3,42.6,47.5,33.9,37.3,42.5,33.9,37.3,42.5,42.7,45.1,49.1,84,91,95,5.1,5.9,7.1,983.65,993.25,1005.14,-1.9,-0.9,-0.1,990.78,1000.52,1012.48,11.8,19.9,25,194,18.9,29.2,38,198,19.6,31,40.9,198,0.61,0,0,100,100,100,0,13.7,75.8,328.1
United States,Denver,Colorado,80219,West,14-04-2022,104,42,52.7,62.9,41.7,49.8,55.6,41.2,47.4,51.6,40.8,52.3,62.9,40.8,52.3,62.9,42,52.7,62.9,62,83,100,5.4,6.9,8.1,1010.7,1012.36,1014.71,-0.3,0.2,0.6,1020.27,1022.08,1024.32,0.6,3.1,4.6,270,1.1,4.2,7.2,270,1.1,4.4,7.5,270,0,0,0,9,58,100,0,179.3,741.9,4303.3
United States,New York City,New York,10035,East,14-04-2022,104,42.3,53.5,64.2,42,50.4,56.4,41.7,47.9,52.5,41.1,53.2,64.2,41.1,53.2,64.2,42.3,53.5,64.2,60,83,100,5.5,7.1,8.3,1012.79,1014.44,1016.71,-0.3,0.2,0.5,1020.17,1022.07,1024.35,0.8,3,4.5,266,1.2,4.1,6.4,271,1.2,4.4,7,272,0,0,0,3,57,100,0,186.2,744,4468.6
United States,Mesa,Arizona,85204,West,20-02-2022,51,37,46.8,51.5,35.2,45.4,50,32.6,43.9,48.8,25.9,38.7,44.6,25.9,38.7,44.6,37,46.8,51.5,82,89,96,3.9,6.2,7.4,985.91,993.37,1000.13,-2.3,-0.3,2.3,995.28,1002.7,1009.34,15.9,24.4,31,246,22.6,35.4,48.9,250,24.3,38,51.9,251,0.28,0,0,64,95,100,0,15.8,64.1,380.8
United States,Mesa,Arizona,85204,West,20-02-2022,51,37,47.1,51.8,35.4,45.7,50.4,33.1,44.4,49.3,26.5,39.3,45.4,26.5,39.3,45.4,37,47.1,51.8,84,90,96,4,6.3,7.5,988.46,996.14,1002.87,-2.2,-0.3,2.3,995.92,1003.48,1010.11,13.8,22.7,30,244,22,33.8,45.3,249,23.4,36.4,49.3,250,0.24,0,0,65,96,100,0,16.8,63.4,403.7
United States,Mesa,Arizona,85204,West,18-04-2022,108,43.3,50.8,59.6,42.5,46.9,51.4,40.4,42.9,46.7,39.4,48.7,59.4,39.4,48.7,59.4,43.3,50.8,59.6,50,76,98,5.3,5.8,6.8,1006.56,1007.41,1008.35,-0.4,0,0.5,1016.25,1016.93,1017.83,3.4,5.8,7.2,283,4.1,8.9,12.8,284,4.2,9.3,13.6,285,0,0,0,1,67,100,0,254.3,777.7,6103.6
United States,Columbus,Indiana,47201,Central,18-04-2022,108,42.9,50.9,61.1,41.8,46.9,52.2,40.4,42.8,46,39.2,49.1,61.1,39.2,49.1,61.1,42.9,50.9,61.1,47,77,97,5.3,5.8,6.6,1008.51,1009.42,1010.49,-0.4,0,0.4,1016.25,1017.02,1017.93,3.3,5,6.9,285,4.2,8.2,12.5,288,4.2,8.5,13.3,289,0,0,0,1,69,100,0,250.5,777.2,6012.4
United States,Seattle,Washington,98105,West,30-04-2022,120,32.3,48.8,62.3,31.7,44.7,53.5,30.8,40.3,47.8,28.8,47.4,62.3,28.8,47.4,62.3,32.3,48.8,62.3,52,75,96,3.5,5.3,7,1015.59,1018.74,1022.06,-0.8,-0.3,0.2,1025.4,1028.63,1031.72,0.6,3.5,5.1,355,1.2,4.8,8.4,351,1.4,5.2,9.3,351,0,0,0,0,41,93,0,283.5,830,6803.3
United States,Seattle,Washington,98105,West,30-04-2022,120,33.2,49.4,62.6,32.7,45.1,53.5,32.1,40.4,46.6,29.3,47.8,62.6,29.3,47.8,62.6,33.2,49.4,62.6,50,73,96,3.7,5.3,6.7,1017.82,1020.85,1023.95,-0.8,-0.3,0.3,1025.43,1028.58,1031.41,0.7,4,5.5,17,0.7,5.6,8.2,21,0.8,6,8.9,23,0,0,0,0,40,100,0,264.5,828.7,6347.7
United States,Seattle,Washington,98105,West,01-05-2022,121,43.9,49.6,54.5,43.2,47.2,49.9,42.4,44.8,47.4,41.4,48.2,53,41.4,48.2,53,43.9,49.6,54.5,69,84,97,5.7,6.2,6.9,1011.58,1013.03,1015.08,-0.7,-0.2,0.4,1020.9,1022.54,1024.8,0.4,4.3,7.1,242,0.6,6,9,249,0.6,6.4,9.8,251,0.03,0,0,92,98,100,0,135.1,408.8,3243.7
United States,Detroit,Michigan,48227,Central,01-05-2022,121,44,50.1,55.6,43.5,47.7,50.5,42.7,45.3,48.7,42.1,49.1,54.7,42.1,49.1,54.7,44,50.1,55.6,63,85,98,5.7,6.4,7.2,1013.74,1015.2,1017.23,-0.7,-0.2,0.3,1020.89,1022.61,1024.82,1.3,4.1,6,243,1.9,5.7,8.1,248,2.1,6.1,8.8,249,0.08,0,0,90,99,100,0,138.7,412.3,3329.8
United States,Detroit,Michigan,48227,Central,23-02-2022,54,35.3,41.8,48.5,34.9,40.5,45.1,34.2,39,43,28.9,35.4,42.4,28.9,35.4,42.4,35.3,41.8,48.5,75,90,96,4.1,5,5.8,1006.2,1012.9,1017.29,-1,-0.5,0.4,1013.07,1020.42,1024.81,6.6,11.7,16.2,219,10.8,18.8,24.6,225,11.9,20.1,25.8,226,0,0,0,0,47,100,0,68.3,435.5,1638.5
United States,Yonkers,New York,10701,East,23-02-2022,54,35.7,41.8,48.2,35.2,40.3,44.6,34.6,38.6,42,28.6,34.8,41.8,28.6,34.8,41.8,35.7,41.8,48.2,74,89,96,4.2,4.9,5.6,1003.43,1010.26,1014.87,-1,-0.5,0.3,1012.3,1019.82,1024.39,7.9,13.6,17.5,219,12.7,20.5,25.7,224,13.9,21.8,27,225,0,0,0,0,46,100,0,73.3,432.3,1759.1
United States,Yonkers,New York,10701,East,18-05-2022,138,48.2,59.6,69.9,47.9,55.2,60,47.7,51.8,55.7,46,58.9,69.9,46,58.9,69.9,48.2,59.6,69.9,54,78,98,7,8.2,9.4,1005.44,1008.73,1011.25,-1,-0.1,0.8,1015.16,1018.24,1020.8,4.3,7.1,10.1,185,6.7,11.1,16.9,185,7.1,11.7,18.2,185,0.18,0,0,39,81,100,0,290.1,860.1,6961.4
